comp_id,name,country,rounds_per_season_json,all_rounds_sorted_ids_json,regular_round_keywords_json,teams_per_season_json,fs_teams_per_season_json,start_end_dates_per_season_json
323,Indian Super League,India,"[{""season"": 2021, ""rounds"": [""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 22"", ""Regular Season - 21"", ""Regular Season - 19"", ""Regular Season - 20"", ""Championship - Semi-finals"", ""Championship - Final""]}, {""season"": 2022, ""rounds"": [""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final""]}, {""season"": 2023, ""rounds"": [""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final""]}, {""season"": 2024, ""rounds"": [""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Regular Season - 23"", ""Regular Season - 24"", ""Regular Season - 25"", ""Regular Season - 26"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final""]}, {""season"": 2025, ""rounds"": []}]","[""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 22"", ""Regular Season - 21"", ""Regular Season - 19"", ""Regular Season - 20"", ""Championship - Semi-finals"", ""Championship - Final"", ""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final"", ""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final"", ""Regular Season - 1"", ""Regular Season - 2"", ""Regular Season - 3"", ""Regular Season - 4"", ""Regular Season - 5"", ""Regular Season - 6"", ""Regular Season - 7"", ""Regular Season - 8"", ""Regular Season - 9"", ""Regular Season - 10"", ""Regular Season - 11"", ""Regular Season - 12"", ""Regular Season - 13"", ""Regular Season - 14"", ""Regular Season - 15"", ""Regular Season - 16"", ""Regular Season - 17"", ""Regular Season - 18"", ""Regular Season - 19"", ""Regular Season - 20"", ""Regular Season - 21"", ""Regular Season - 22"", ""Regular Season - 23"", ""Regular Season - 24"", ""Regular Season - 25"", ""Regular Season - 26"", ""Qualifying Finals"", ""Championship - Semi-finals"", ""Championship - Final""]","[""Regular Season"", ""Qualifying Finals"", ""Championship -""]","[{""season"": 2021, ""teams"": [""<football_outcomes.data.team.Team object at 0x0000022B0CDDBAF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB4F0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB5B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB610>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB640>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB670>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB520>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8E0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB880>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB850>""]}, {""season"": 2022, ""teams"": [""<football_outcomes.data.team.Team object at 0x0000022B0CDDBAF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB4F0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB5B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB610>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB640>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB670>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB520>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8E0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB880>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB850>""]}, {""season"": 2023, ""teams"": [""<football_outcomes.data.team.Team object at 0x0000022B0CDDBAF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDBDF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB4F0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB5B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB610>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB640>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB670>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB520>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8E0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB880>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB850>""]}, {""season"": 2024, ""teams"": [""<football_outcomes.data.team.Team object at 0x0000022B0CDDBAF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDBDF0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB4F0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB5B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB610>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB640>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB670>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB520>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8E0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB880>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB8B0>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CDDB850>"", ""<football_outcomes.data.team.Team object at 0x0000022B0CBC1510>""]}]","[{""season"": 2021, ""fs_teams"": [{""id"": 5416, ""name"": ""Mumbai City FC"", ""cleanName"": ""Mumbai City"", ""english_name"": ""Mumbai City FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Mumbai City FC""}, {""id"": 5417, ""name"": ""Chennaiyin FC"", ""cleanName"": ""Chennaiyin"", ""english_name"": ""Chennaiyin FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Chennaiyin FC""}, {""id"": 5419, ""name"": ""Odisha FC"", ""cleanName"": ""Odisha FC"", ""english_name"": ""Odisha FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Odisha FC""}, {""id"": 5420, ""name"": ""NorthEast United FC"", ""cleanName"": ""NorthEast United"", ""english_name"": ""NorthEast United FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""NorthEast United FC""}, {""id"": 5421, ""name"": ""FC Goa"", ""cleanName"": ""Goa"", ""english_name"": ""FC Goa"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""FC Goa""}, {""id"": 5422, ""name"": ""Kerala Blasters FC"", ""cleanName"": ""Kerala Blasters"", ""english_name"": ""Kerala Blasters FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Kerala Blasters FC""}, {""id"": 5424, ""name"": ""Jamshedpur FC"", ""cleanName"": ""Jamshedpur"", ""english_name"": ""Jamshedpur FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Jamshedpur FC""}, {""id"": 5425, ""name"": ""Bengaluru FC"", ""cleanName"": ""Bengaluru"", ""english_name"": ""Bengaluru FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Bengaluru FC""}, {""id"": 5430, ""name"": ""Kingfisher East Bengal Football Team"", ""cleanName"": ""East Bengal"", ""english_name"": ""Kingfisher East Bengal Football Team"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Kingfisher East Bengal Football Team""}, {""id"": 674110, ""name"": ""Hyderabad FC"", ""cleanName"": ""Hyderabad"", ""english_name"": ""Hyderabad FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""Hyderabad FC""}, {""id"": 688913, ""name"": ""ATK Mohun Bagan FC"", ""cleanName"": ""ATK Mohun Bagan"", ""english_name"": ""ATK Mohun Bagan FC"", ""country"": ""India"", ""season"": ""2021/2022"", ""competition_id"": 6659, ""full_name"": ""ATK Mohun Bagan FC""}]}, {""season"": 2022, ""fs_teams"": [{""id"": 5416, ""name"": ""Mumbai City FC"", ""cleanName"": ""Mumbai City"", ""english_name"": ""Mumbai City FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Mumbai City FC""}, {""id"": 5417, ""name"": ""Chennaiyin FC"", ""cleanName"": ""Chennaiyin"", ""english_name"": ""Chennaiyin FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Chennaiyin FC""}, {""id"": 5419, ""name"": ""Odisha FC"", ""cleanName"": ""Odisha FC"", ""english_name"": ""Odisha FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Odisha FC""}, {""id"": 5420, ""name"": ""NorthEast United FC"", ""cleanName"": ""NorthEast United"", ""english_name"": ""NorthEast United FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""NorthEast United FC""}, {""id"": 5421, ""name"": ""FC Goa"", ""cleanName"": ""Goa"", ""english_name"": ""FC Goa"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""FC Goa""}, {""id"": 5422, ""name"": ""Kerala Blasters FC"", ""cleanName"": ""Kerala Blasters"", ""english_name"": ""Kerala Blasters FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Kerala Blasters FC""}, {""id"": 5424, ""name"": ""Jamshedpur FC"", ""cleanName"": ""Jamshedpur"", ""english_name"": ""Jamshedpur FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Jamshedpur FC""}, {""id"": 5425, ""name"": ""Bengaluru FC"", ""cleanName"": ""Bengaluru"", ""english_name"": ""Bengaluru FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Bengaluru FC""}, {""id"": 5430, ""name"": ""Kingfisher East Bengal Football Team"", ""cleanName"": ""East Bengal"", ""english_name"": ""Kingfisher East Bengal Football Team"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Kingfisher East Bengal Football Team""}, {""id"": 674110, ""name"": ""Hyderabad FC"", ""cleanName"": ""Hyderabad"", ""english_name"": ""Hyderabad FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""Hyderabad FC""}, {""id"": 688913, ""name"": ""ATK Mohun Bagan FC"", ""cleanName"": ""ATK Mohun Bagan"", ""english_name"": ""ATK Mohun Bagan FC"", ""country"": ""India"", ""season"": ""2022/2023"", ""competition_id"": 8342, ""full_name"": ""ATK Mohun Bagan FC""}]}, {""season"": 2023, ""fs_teams"": [{""id"": 5416, ""name"": ""Mumbai City FC"", ""cleanName"": ""Mumbai City"", ""english_name"": ""Mumbai City FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Mumbai City FC""}, {""id"": 5417, ""name"": ""Chennaiyin FC"", ""cleanName"": ""Chennaiyin"", ""english_name"": ""Chennaiyin FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Chennaiyin FC""}, {""id"": 5419, ""name"": ""Odisha FC"", ""cleanName"": ""Odisha FC"", ""english_name"": ""Odisha FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Odisha FC""}, {""id"": 5420, ""name"": ""NorthEast United FC"", ""cleanName"": ""NorthEast United"", ""english_name"": ""NorthEast United FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""NorthEast United FC""}, {""id"": 5421, ""name"": ""FC Goa"", ""cleanName"": ""Goa"", ""english_name"": ""FC Goa"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""FC Goa""}, {""id"": 5422, ""name"": ""Kerala Blasters FC"", ""cleanName"": ""Kerala Blasters"", ""english_name"": ""Kerala Blasters FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Kerala Blasters FC""}, {""id"": 5424, ""name"": ""Jamshedpur FC"", ""cleanName"": ""Jamshedpur"", ""english_name"": ""Jamshedpur FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Jamshedpur FC""}, {""id"": 5425, ""name"": ""Bengaluru FC"", ""cleanName"": ""Bengaluru"", ""english_name"": ""Bengaluru FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Bengaluru FC""}, {""id"": 5426, ""name"": ""Minerva Punjab FC"", ""cleanName"": ""Minerva Punjab"", ""english_name"": ""Minerva Punjab FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Minerva Punjab FC""}, {""id"": 5430, ""name"": ""Kingfisher East Bengal Football Team"", ""cleanName"": ""East Bengal"", ""english_name"": ""Kingfisher East Bengal Football Team"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Kingfisher East Bengal Football Team""}, {""id"": 674110, ""name"": ""Hyderabad FC"", ""cleanName"": ""Hyderabad"", ""english_name"": ""Hyderabad FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""Hyderabad FC""}, {""id"": 688913, ""name"": ""ATK Mohun Bagan FC"", ""cleanName"": ""ATK Mohun Bagan"", ""english_name"": ""ATK Mohun Bagan FC"", ""country"": ""India"", ""season"": ""2023/2024"", ""competition_id"": 10625, ""full_name"": ""ATK Mohun Bagan FC""}]}, {""season"": 2024, ""fs_teams"": [{""id"": 5416, ""name"": ""Mumbai City FC"", ""cleanName"": ""Mumbai City"", ""english_name"": ""Mumbai City FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Mumbai City FC""}, {""id"": 5417, ""name"": ""Chennaiyin FC"", ""cleanName"": ""Chennaiyin"", ""english_name"": ""Chennaiyin FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Chennaiyin FC""}, {""id"": 5419, ""name"": ""Odisha FC"", ""cleanName"": ""Odisha FC"", ""english_name"": ""Odisha FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Odisha FC""}, {""id"": 5420, ""name"": ""NorthEast United FC"", ""cleanName"": ""NorthEast United"", ""english_name"": ""NorthEast United FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""NorthEast United FC""}, {""id"": 5421, ""name"": ""FC Goa"", ""cleanName"": ""Goa"", ""english_name"": ""FC Goa"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""FC Goa""}, {""id"": 5422, ""name"": ""Kerala Blasters FC"", ""cleanName"": ""Kerala Blasters"", ""english_name"": ""Kerala Blasters FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Kerala Blasters FC""}, {""id"": 5424, ""name"": ""Jamshedpur FC"", ""cleanName"": ""Jamshedpur"", ""english_name"": ""Jamshedpur FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Jamshedpur FC""}, {""id"": 5425, ""name"": ""Bengaluru FC"", ""cleanName"": ""Bengaluru"", ""english_name"": ""Bengaluru FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Bengaluru FC""}, {""id"": 5426, ""name"": ""Minerva Punjab FC"", ""cleanName"": ""Minerva Punjab"", ""english_name"": ""Minerva Punjab FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Minerva Punjab FC""}, {""id"": 5430, ""name"": ""Kingfisher East Bengal Football Team"", ""cleanName"": ""East Bengal"", ""english_name"": ""Kingfisher East Bengal Football Team"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Kingfisher East Bengal Football Team""}, {""id"": 5494, ""name"": ""Mohammedan SC Kolkata"", ""cleanName"": ""Mohammedan"", ""english_name"": ""Mohammedan SC Kolkata"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Mohammedan SC Kolkata""}, {""id"": 674110, ""name"": ""Hyderabad FC"", ""cleanName"": ""Hyderabad"", ""english_name"": ""Hyderabad FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""Hyderabad FC""}, {""id"": 688913, ""name"": ""ATK Mohun Bagan FC"", ""cleanName"": ""ATK Mohun Bagan"", ""english_name"": ""ATK Mohun Bagan FC"", ""country"": ""India"", ""season"": ""2024/2025"", ""competition_id"": 13386, ""full_name"": ""ATK Mohun Bagan FC""}]}]","[{""season"": 2021, ""start"": ""2021-11-19 00:00:00"", ""end"": ""2022-03-20 00:00:00""}, {""season"": 2022, ""start"": ""2022-10-07 00:00:00"", ""end"": ""2023-03-18 00:00:00""}, {""season"": 2023, ""start"": ""2023-09-21 00:00:00"", ""end"": ""2024-05-04 00:00:00""}, {""season"": 2024, ""start"": ""2024-09-13 00:00:00"", ""end"": ""2025-04-12 00:00:00""}]"
